Date,StoreID,StoreRegion,Product,Category,UnitsSold,UnitPrice,Revenue,CustomerAge,Gender
2024-09-10,STR012,North,Refrigerator,Home Appliances,8,12941.98,103535.84,65,Other
2024-07-11,STR002,West,Wheat,Groceries,5,45136.24,225681.2,41,Female
2024-11-15,STR006,West,Washing Machine,Home Appliances,9,12529.56,112766.04,57,Male
2024-12-01,STR007,East,T-Shirt,Clothing,5,1139.1,5695.5,19,Other
2025-01-30,STR017,East,Jeans,Clothing,9,48706.65,438359.85,56,Female
2025-05-03,STR019,West,Sugar,Groceries,4,43294.88,173179.52,56,Female
2024-08-22,STR004,West,T-Shirt,Clothing,10,10555.51,105555.1,43,Female
2024-07-11,STR017,South,Laptop,Electronics,9,22949.55,206545.95,18,Male
2024-11-07,STR015,South,T-Shirt,Clothing,9,6905.07,62145.63,35,Female
2025-06-11,STR014,West,Sugar,Groceries,7,18926.84,132487.88,55,Other
2024-12-20,STR015,North,T-Shirt,Clothing,2,918.42,1836.84,45,Other
2025-06-06,STR015,North,Smartphone,Electronics,10,42329.34,423293.4,23,Male
2024-11-19,STR004,East,Microwave,Home Appliances,8,13109.43,104875.44,43,Female
2025-02-05,STR001,East,T-Shirt,Clothing,6,21663.54,129981.24,22,Other
2025-01-03,STR016,East,Rice,Groceries,7,34342.63,240398.41,34,Other
2025-02-26,STR012,West,Refrigerator,Home Appliances,4,14275.92,57103.68,54,Other
2024-09-27,STR011,North,Jeans,Clothing,5,44158.88,220794.4,59,Female
2024-07-05,STR008,West,Wheat,Groceries,10,42857.92,428579.2,39,Female
2025-05-30,STR006,West,Smartphone,Electronics,5,41258.72,206293.6,22,Female
2025-06-12,STR010,North,Washing Machine,Home Appliances,2,40096.71,80193.42,26,Female
2024-06-28,STR011,West,Tablet,Electronics,9,42977.33,386795.97,45,Other
2025-04-06,STR017,North,Washing Machine,Home Appliances,5,43739.76,218698.8,58,Female
2024-11-21,STR008,West,Microwave,Home Appliances,10,32376.57,323765.7,53,Male
2025-05-08,STR008,North,Rice,Groceries,6,16221.51,97329.06,64,Male
2025-01-14,STR015,West,Smartphone,Electronics,3,42522.68,127568.04,56,Female
2024-12-21,STR010,East,Tablet,Electronics,1,32461.26,32461.26,27,Other
2025-03-14,STR016,North,Wheat,Groceries,7,17578.88,123052.16,31,Female
2024-07-20,STR014,South,T-Shirt,Clothing,4,7419.38,29677.52,34,Female
2024-09-10,STR013,West,Jeans,Clothing,5,31480.51,157402.55,65,Other
2024-10-11,STR005,South,Refrigerator,Home Appliances,2,5337.08,10674.16,32,Female
2024-11-29,STR002,West,Sugar,Groceries,8,21141.78,169134.24,32,Male
2024-12-04,STR015,West,Wheat,Groceries,6,14069.03,84414.18,45,Male
2024-08-05,STR015,East,Rice,Groceries,7,19467.4,136271.8,62,Male
2025-01-30,STR012,East,Wheat,Groceries,8,13321.81,106574.48,61,Female
2024-07-12,STR005,East,Washing Machine,Home Appliances,6,41981.61,251889.66,30,Female
2025-05-25,STR008,West,Wheat,Groceries,1,43921.06,43921.06,42,Female
2024-09-26,STR009,South,Sugar,Groceries,1,23818.46,23818.46,19,Female
2025-06-07,STR020,West,Wheat,Groceries,5,17799.11,88995.55,40,Male
2025-01-31,STR007,South,Jeans,Clothing,8,3893.96,31151.68,21,Other
2024-08-30,STR019,East,Smartphone,Electronics,1,32203.15,32203.15,65,Male
2025-03-10,STR005,South,Wheat,Groceries,9,19981.56,179834.04,65,Female
2025-05-18,STR014,East,T-Shirt,Clothing,6,12283.89,73703.34,33,Female
2025-02-23,STR014,West,Refrigerator,Home Appliances,3,43259.47,129778.41,20,Other
2024-08-15,STR019,North,Smartphone,Electronics,1,13085.4,13085.4,22,Male
2024-10-28,STR014,North,Washing Machine,Home Appliances,6,29287.22,175723.32,23,Other
2025-03-12,STR018,North,Wheat,Groceries,2,49681.56,99363.12,61,Female
2024-06-22,STR013,West,Microwave,Home Appliances,5,48086.91,240434.55,22,Female
2024-12-23,STR017,West,T-Shirt,Clothing,2,22489.0,44978.0,50,Female
2024-07-13,STR014,West,Laptop,Electronics,10,36055.31,360553.1,60,Other
2025-03-07,STR001,East,Sugar,Groceries,10,44283.36,442833.6,63,Male
2025-04-17,STR019,East,T-Shirt,Clothing,10,17220.36,172203.6,19,Other
2025-02-18,STR008,North,Laptop,Electronics,4,35944.62,143778.48,64,Male
2024-08-31,STR001,East,Washing Machine,Home Appliances,5,21198.37,105991.85,35,Female
2024-12-13,STR005,North,Microwave,Home Appliances,3,26797.99,80393.97,34,Male
2025-06-12,STR018,West,Jeans,Clothing,2,10892.44,21784.88,42,Male
2025-02-19,STR007,North,T-Shirt,Clothing,4,15445.66,61782.64,34,Female
2025-01-23,STR010,South,Jeans,Clothing,5,13131.39,65656.95,18,Male
2025-02-11,STR001,South,Jacket,Clothing,2,13196.54,26393.08,64,Male
2025-03-17,STR003,West,Sugar,Groceries,6,11360.45,68162.7,44,Female
2025-01-12,STR003,South,Wheat,Groceries,4,15192.07,60768.28,41,Male
2025-05-01,STR012,South,Refrigerator,Home Appliances,9,7153.58,64382.22,35,Female
2025-05-27,STR007,East,Jacket,Clothing,6,40754.27,244525.62,58,Male
2025-04-07,STR011,North,Laptop,Electronics,6,27563.83,165382.98,54,Other
2024-07-27,STR006,West,Jacket,Clothing,2,44321.02,88642.04,39,Female
2024-09-04,STR006,South,Laptop,Electronics,10,23089.71,230897.1,52,Male
2025-06-17,STR019,North,Tablet,Electronics,9,11094.93,99854.37,53,Other
2025-02-12,STR018,North,Tablet,Electronics,4,2868.81,11475.24,34,Female
2025-04-22,STR006,East,Washing Machine,Home Appliances,10,6444.05,64440.5,28,Male
2025-06-19,STR002,North,Jacket,Clothing,4,23219.18,92876.72,29,Male
2024-11-26,STR010,North,Jeans,Clothing,4,23661.88,94647.52,23,Female
2025-05-04,STR011,East,Rice,Groceries,2,9912.43,19824.86,41,Male
2025-02-23,STR007,North,Smartphone,Electronics,1,16104.32,16104.32,37,Female
2025-04-14,STR004,North,Laptop,Electronics,2,22103.46,44206.92,57,Other
2024-08-03,STR011,East,Wheat,Groceries,5,30734.18,153670.9,47,Female
2024-09-22,STR011,East,Rice,Groceries,5,37490.69,187453.45,25,Other
2025-01-24,STR014,East,Microwave,Home Appliances,3,29591.51,88774.53,39,Male
2024-08-10,STR020,North,Laptop,Electronics,2,15408.62,30817.24,19,Female
2024-11-05,STR020,North,Tablet,Electronics,7,37435.83,262050.81,19,Male
2025-03-01,STR004,West,Refrigerator,Home Appliances,3,33241.27,99723.81,52,Male
2024-11-04,STR003,West,Sugar,Groceries,3,46260.26,138780.78,40,Other
2024-07-05,STR020,West,Rice,Groceries,7,32554.14,227878.98,27,Male
2025-06-01,STR003,North,Microwave,Home Appliances,10,13622.4,136224.0,18,Female
2024-10-26,STR016,South,Refrigerator,Home Appliances,6,33136.23,198817.38,26,Other
2025-02-23,STR005,North,Rice,Groceries,3,35202.61,105607.83,20,Other
2025-02-02,STR016,South,Wheat,Groceries,10,27986.95,279869.5,34,Male
2025-03-30,STR003,East,Rice,Groceries,6,7322.93,43937.58,39,Male
2024-09-04,STR001,South,Laptop,Electronics,9,33876.88,304891.92,58,Other
2024-07-15,STR010,North,Rice,Groceries,1,40320.08,40320.08,29,Male
2025-03-12,STR010,West,Jeans,Clothing,6,20983.6,125901.6,34,Female
2024-09-27,STR002,North,Sugar,Groceries,6,48988.54,293931.24,34,Male
2025-04-11,STR007,North,T-Shirt,Clothing,5,19667.91,98339.55,24,Female
2025-05-29,STR005,South,Jacket,Clothing,7,42065.78,294460.46,50,Other
2025-04-09,STR015,West,Sugar,Groceries,9,25482.09,229338.81,40,Female
2025-03-19,STR014,South,Refrigerator,Home Appliances,1,10379.58,10379.58,26,Other
2025-05-02,STR018,West,Smartphone,Electronics,4,49615.28,198461.12,18,Female
2025-06-15,STR003,North,Sugar,Groceries,8,13927.0,111416.0,31,Other
2024-10-01,STR017,East,Smartphone,Electronics,5,16530.62,82653.1,64,Male
2025-04-06,STR003,North,Microwave,Home Appliances,5,28519.94,142599.7,34,Female
2025-05-03,STR005,South,Laptop,Electronics,8,11744.59,93956.72,55,Female
2024-11-07,STR002,East,Tablet,Electronics,4,20501.09,82004.36,64,Male
2025-06-05,STR001,East,Microwave,Home Appliances,8,36534.67,292277.36,50,Other
2024-08-08,STR011,West,Sugar,Groceries,7,26483.15,185382.05,62,Other
2025-01-24,STR018,South,Microwave,Home Appliances,6,44556.85,267341.1,28,Other
2024-12-21,STR004,South,Microwave,Home Appliances,1,26872.41,26872.41,27,Male
2025-03-30,STR017,East,Jeans,Clothing,9,2182.55,19642.95,45,Other
2024-07-08,STR016,West,Jacket,Clothing,7,47111.87,329783.09,58,Female
2025-02-02,STR011,South,Tablet,Electronics,5,47459.59,237297.95,48,Female
2025-02-11,STR016,East,Jacket,Clothing,10,16340.14,163401.4,27,Male
2024-07-10,STR016,East,Washing Machine,Home Appliances,2,31845.3,63690.6,40,Other
2024-06-30,STR020,West,Jacket,Clothing,9,31462.56,283163.04,35,Other
2024-07-09,STR010,West,Wheat,Groceries,2,4440.58,8881.16,61,Male
2024-06-24,STR004,West,Wheat,Groceries,2,16229.2,32458.4,45,Female
2024-11-21,STR012,East,Jeans,Clothing,7,13484.22,94389.54,22,Female
2024-10-05,STR013,West,Wheat,Groceries,10,44347.36,443473.6,51,Other
2025-03-23,STR002,South,Rice,Groceries,1,46774.73,46774.73,40,Other
2024-08-17,STR007,North,Refrigerator,Home Appliances,7,41770.0,292390.0,23,Other
2025-03-05,STR006,East,Jacket,Clothing,3,23822.46,71467.38,27,Male
2025-04-15,STR010,South,Jacket,Clothing,4,39614.83,158459.32,48,Female
2025-01-23,STR009,West,Sugar,Groceries,9,2536.11,22824.99,59,Other
2024-11-22,STR002,East,Smartphone,Electronics,9,40242.77,362184.93,18,Male
2025-03-07,STR011,South,Washing Machine,Home Appliances,2,27722.08,55444.16,46,Other
2024-09-13,STR013,West,Washing Machine,Home Appliances,9,39748.57,357737.13,65,Female
2024-11-07,STR014,North,Laptop,Electronics,5,16382.17,81910.85,40,Male
2024-06-22,STR016,East,Washing Machine,Home Appliances,7,2141.06,14987.42,65,Female
2025-03-31,STR007,West,Washing Machine,Home Appliances,6,6888.05,41328.3,62,Female
2024-11-25,STR017,East,Smartphone,Electronics,3,30005.11,90015.33,44,Female
2025-03-09,STR006,North,Microwave,Home Appliances,1,18285.09,18285.09,40,Female
2025-06-01,STR016,West,Microwave,Home Appliances,1,12370.42,12370.42,39,Female
2024-10-25,STR006,West,Refrigerator,Home Appliances,7,45717.87,320025.09,34,Male
2024-06-23,STR009,East,T-Shirt,Clothing,9,23936.86,215431.74,65,Female
2024-10-31,STR016,East,Laptop,Electronics,1,28102.82,28102.82,23,Other
2025-05-04,STR016,East,Tablet,Electronics,8,25293.13,202345.04,41,Male
2025-04-16,STR010,North,Microwave,Home Appliances,5,33911.55,169557.75,37,Other
2024-12-14,STR014,East,Washing Machine,Home Appliances,2,10379.83,20759.66,57,Other
2024-09-01,STR017,East,Microwave,Home Appliances,4,37990.84,151963.36,60,Other
2025-01-16,STR012,West,Wheat,Groceries,7,22054.74,154383.18,38,Other
2025-05-21,STR010,East,Laptop,Electronics,6,1035.23,6211.38,59,Other
2025-05-16,STR014,West,Microwave,Home Appliances,4,41783.68,167134.72,60,Female
2025-04-20,STR006,South,Laptop,Electronics,10,43005.19,430051.9,64,Male
2025-01-20,STR016,West,Jacket,Clothing,1,42943.93,42943.93,62,Male
2024-09-13,STR019,West,Jeans,Clothing,6,17354.13,104124.78,47,Male
2024-09-06,STR011,East,Tablet,Electronics,2,2482.16,4964.32,47,Female
2025-01-22,STR008,North,Washing Machine,Home Appliances,5,30766.62,153833.1,60,Female
2025-01-23,STR015,East,Rice,Groceries,6,8730.14,52380.84,43,Female
2025-04-07,STR010,North,Smartphone,Electronics,8,17196.18,137569.44,43,Other
2025-05-05,STR020,East,Jacket,Clothing,4,18767.22,75068.88,27,Male
2025-04-08,STR012,North,Microwave,Home Appliances,6,18399.26,110395.56,61,Other
2024-10-02,STR016,East,T-Shirt,Clothing,5,37367.18,186835.9,50,Male
2025-02-24,STR009,North,Wheat,Groceries,9,2311.13,20800.17,30,Female
2025-02-21,STR015,North,Refrigerator,Home Appliances,5,10748.91,53744.55,37,Male
2025-03-10,STR015,North,Rice,Groceries,10,12655.97,126559.7,34,Other
2024-09-18,STR010,North,Sugar,Groceries,4,29534.37,118137.48,53,Female
2025-05-01,STR017,South,Jacket,Clothing,1,17068.28,17068.28,49,Female
2024-10-26,STR004,West,Jacket,Clothing,1,38352.5,38352.5,19,Male
2025-04-04,STR012,North,Rice,Groceries,8,1062.82,8502.56,60,Male
2024-07-20,STR015,East,Laptop,Electronics,7,37510.26,262571.82,54,Male
2025-01-11,STR006,East,Sugar,Groceries,10,21680.56,216805.6,38,Other
2025-04-11,STR004,East,Laptop,Electronics,3,45202.88,135608.64,55,Male
2025-01-17,STR012,South,Wheat,Groceries,4,20150.03,80600.12,45,Female
2025-06-19,STR017,West,Washing Machine,Home Appliances,6,43971.65,263829.9,20,Female
2024-11-27,STR018,South,Laptop,Electronics,9,6491.55,58423.95,35,Male
2024-12-12,STR007,North,Refrigerator,Home Appliances,2,40062.19,80124.38,22,Female
2025-05-16,STR006,West,Refrigerator,Home Appliances,5,30219.69,151098.45,58,Female
2024-10-22,STR011,West,Washing Machine,Home Appliances,4,20318.91,81275.64,63,Other
2025-05-16,STR009,North,Wheat,Groceries,2,38454.41,76908.82,30,Other
2024-11-30,STR008,East,Tablet,Electronics,8,2672.32,21378.56,58,Female
2024-09-28,STR001,South,Jacket,Clothing,7,40706.58,284946.06,39,Male
2024-08-09,STR019,East,Rice,Groceries,8,44856.65,358853.2,63,Male
2025-05-25,STR013,West,Microwave,Home Appliances,9,43212.77,388914.93,55,Male
2024-10-02,STR006,North,Smartphone,Electronics,4,33643.74,134574.96,34,Other
2024-07-02,STR003,North,Washing Machine,Home Appliances,7,43350.19,303451.33,55,Female
2024-07-31,STR013,East,Washing Machine,Home Appliances,5,40519.6,202598.0,46,Female
2025-03-06,STR006,East,T-Shirt,Clothing,4,45744.21,182976.84,61,Female
2025-04-18,STR017,North,T-Shirt,Clothing,2,46234.26,92468.52,62,Other
2025-03-07,STR007,North,Jeans,Clothing,8,10770.08,86160.64,61,Female
2024-07-15,STR004,South,Refrigerator,Home Appliances,9,10383.27,93449.43,46,Other
2025-02-09,STR018,East,Sugar,Groceries,2,15115.32,30230.64,49,Male
2024-07-13,STR001,North,T-Shirt,Clothing,3,33570.96,100712.88,34,Other
2024-12-19,STR002,North,Refrigerator,Home Appliances,5,12222.41,61112.05,25,Male
2024-08-27,STR001,South,Rice,Groceries,7,27130.96,189916.72,18,Other
2024-11-02,STR016,North,Wheat,Groceries,8,46014.7,368117.6,64,Other
2025-01-21,STR014,North,Laptop,Electronics,8,33103.87,264830.96,52,Male
2024-10-01,STR012,North,Wheat,Groceries,10,7304.62,73046.2,48,Female
2025-03-05,STR006,North,Sugar,Groceries,7,41933.05,293531.35,49,Male
2025-01-04,STR013,North,Laptop,Electronics,9,27325.45,245929.05,60,Female
2025-01-24,STR008,North,Tablet,Electronics,10,19557.56,195575.6,32,Other
2025-01-23,STR013,East,Washing Machine,Home Appliances,6,42263.04,253578.24,57,Female
2024-10-02,STR003,West,Wheat,Groceries,10,5548.49,55484.9,20,Female
2025-03-02,STR009,North,Microwave,Home Appliances,7,34118.37,238828.59,54,Other
2025-05-15,STR005,East,Sugar,Groceries,5,871.74,4358.7,60,Male
2025-01-26,STR003,East,Sugar,Groceries,9,2748.71,24738.39,53,Other
2024-09-24,STR005,West,Smartphone,Electronics,9,19915.59,179240.31,47,Male
2024-11-02,STR008,North,Wheat,Groceries,6,8840.06,53040.36,56,Male
2024-10-13,STR006,West,Sugar,Groceries,6,7013.51,42081.06,18,Male
2025-04-19,STR018,West,Refrigerator,Home Appliances,1,21229.84,21229.84,41,Female
2025-02-27,STR008,South,Smartphone,Electronics,10,43255.49,432554.9,41,Other
2025-01-11,STR020,North,Microwave,Home Appliances,4,41395.05,165580.2,18,Female
2025-03-05,STR003,West,T-Shirt,Clothing,6,12041.72,72250.32,37,Female
2024-12-04,STR004,North,T-Shirt,Clothing,6,28738.12,172428.72,28,Other
2024-11-15,STR005,South,Laptop,Electronics,2,2449.54,4899.08,30,Male
2025-04-17,STR016,North,T-Shirt,Clothing,10,25710.04,257100.4,32,Female
2025-06-15,STR003,West,Rice,Groceries,8,24689.82,197518.56,62,Male
2024-12-05,STR015,North,Refrigerator,Home Appliances,9,17335.44,156018.96,54,Female
2025-02-04,STR001,East,Smartphone,Electronics,7,12757.1,89299.7,23,Female
2025-02-11,STR019,East,Jacket,Clothing,9,40476.65,364289.85,31,Male
2025-02-22,STR018,West,Wheat,Groceries,2,27974.92,55949.84,43,Female
2025-01-07,STR001,West,Sugar,Groceries,1,21835.6,21835.6,35,Male
2024-12-02,STR015,South,T-Shirt,Clothing,10,47092.94,470929.4,23,Other
2024-11-05,STR006,East,Rice,Groceries,4,2325.9,9303.6,55,Female
2025-05-16,STR009,East,Wheat,Groceries,8,45629.2,365033.6,25,Male
2025-01-26,STR002,East,Jacket,Clothing,9,14117.22,127054.98,62,Female
2025-06-19,STR013,North,Refrigerator,Home Appliances,6,27115.92,162695.52,39,Female
2024-09-07,STR019,East,Washing Machine,Home Appliances,10,2668.07,26680.7,55,Other
2025-05-30,STR004,North,T-Shirt,Clothing,2,20736.47,41472.94,21,Female
2025-02-11,STR012,East,Wheat,Groceries,8,15403.0,123224.0,61,Other
2024-07-01,STR017,West,T-Shirt,Clothing,3,17136.88,51410.64,27,Male
2025-06-19,STR017,East,Sugar,Groceries,5,28873.1,144365.5,35,Other
2025-04-16,STR017,East,Smartphone,Electronics,10,29040.5,290405.0,61,Female
2025-05-31,STR013,South,Jacket,Clothing,7,20901.43,146310.01,59,Other
2024-12-25,STR014,West,Rice,Groceries,3,11002.35,33007.05,20,Other
2024-09-07,STR020,East,Wheat,Groceries,8,44529.5,356236.0,47,Male
2025-03-15,STR005,West,Microwave,Home Appliances,7,28293.54,198054.78,32,Female
2024-08-12,STR003,North,Sugar,Groceries,8,9268.51,74148.08,21,Female
2025-03-18,STR020,West,Washing Machine,Home Appliances,9,6247.81,56230.29,29,Male
2025-02-21,STR010,South,Laptop,Electronics,3,27028.0,81084.0,28,Male
2025-02-19,STR002,South,Microwave,Home Appliances,4,47087.87,188351.48,31,Other
2024-08-22,STR013,North,Washing Machine,Home Appliances,1,14068.16,14068.16,42,Other
2025-02-02,STR013,East,Jacket,Clothing,1,11405.63,11405.63,59,Male
2025-04-08,STR011,South,Washing Machine,Home Appliances,7,21938.54,153569.78,56,Female
2024-11-10,STR016,North,Smartphone,Electronics,4,25341.83,101367.32,20,Female
2025-02-12,STR011,East,T-Shirt,Clothing,9,26600.02,239400.18,52,Female
2024-12-01,STR017,North,Jeans,Clothing,10,5421.03,54210.3,34,Male
2024-11-06,STR017,North,T-Shirt,Clothing,3,48157.97,144473.91,38,Male
2024-06-20,STR005,East,Wheat,Groceries,5,38030.62,190153.1,39,Male
2024-12-24,STR018,West,Sugar,Groceries,7,42996.03,300972.21,52,Female
2024-06-21,STR019,South,Tablet,Electronics,4,9103.27,36413.08,28,Male
2025-02-19,STR003,East,Refrigerator,Home Appliances,1,45860.95,45860.95,53,Female
2024-06-30,STR005,West,Rice,Groceries,10,47575.88,475758.8,54,Other
2025-05-25,STR016,South,Rice,Groceries,9,45992.31,413930.79,62,Male
2025-02-12,STR012,West,Jeans,Clothing,10,40297.73,402977.3,29,Other
2024-08-14,STR013,East,Laptop,Electronics,10,45794.1,457941.0,37,Male
2025-02-24,STR018,North,Rice,Groceries,3,11799.29,35397.87,48,Male
2025-06-16,STR006,West,Laptop,Electronics,1,4021.19,4021.19,37,Female
2025-01-03,STR006,North,Smartphone,Electronics,3,46955.94,140867.82,23,Other
2025-02-22,STR003,West,Wheat,Groceries,5,14948.12,74740.6,35,Other
2024-11-29,STR002,East,Sugar,Groceries,2,6960.7,13921.4,43,Female
2025-04-02,STR004,East,Washing Machine,Home Appliances,1,16044.94,16044.94,28,Female
2024-10-29,STR008,West,Wheat,Groceries,1,13861.17,13861.17,21,Female
2025-02-01,STR007,North,T-Shirt,Clothing,4,36773.73,147094.92,54,Female
2025-02-18,STR007,West,Rice,Groceries,9,45114.13,406027.17,52,Other
2024-08-01,STR009,East,Laptop,Electronics,2,2543.82,5087.64,46,Other
2025-04-29,STR003,East,Refrigerator,Home Appliances,8,6815.65,54525.2,65,Other
2025-03-02,STR015,North,Jacket,Clothing,10,35214.37,352143.7,24,Female
2025-04-01,STR016,West,Tablet,Electronics,7,5432.19,38025.33,60,Male
2025-04-05,STR019,South,Tablet,Electronics,2,6543.42,13086.84,20,Male
2025-05-25,STR005,South,Microwave,Home Appliances,6,36218.75,217312.5,32,Other
2025-01-11,STR009,South,Microwave,Home Appliances,1,22553.17,22553.17,48,Other
2025-02-23,STR011,East,Jacket,Clothing,2,8160.11,16320.22,38,Male
2025-02-27,STR015,North,Laptop,Electronics,10,42131.66,421316.6,36,Other
2025-02-11,STR011,West,Refrigerator,Home Appliances,8,45211.48,361691.84,37,Other
2024-12-18,STR018,West,Laptop,Electronics,5,45745.54,228727.7,33,Other
2025-01-31,STR020,North,Rice,Groceries,6,19335.39,116012.34,51,Other
2025-06-18,STR019,West,Microwave,Home Appliances,5,3597.48,17987.4,64,Female
2025-02-21,STR016,South,Microwave,Home Appliances,8,21768.74,174149.92,34,Female
2024-09-21,STR010,West,Microwave,Home Appliances,6,15355.26,92131.56,51,Female
2024-07-20,STR012,West,Microwave,Home Appliances,7,48726.86,341088.02,25,Female
2025-05-22,STR017,North,Sugar,Groceries,4,42585.34,170341.36,28,Other
2024-10-03,STR001,East,Smartphone,Electronics,9,13583.51,122251.59,26,Female
2024-10-27,STR001,North,Sugar,Groceries,1,43220.79,43220.79,54,Female
2025-05-09,STR016,South,Tablet,Electronics,6,3384.19,20305.14,48,Female
2024-10-27,STR013,South,Washing Machine,Home Appliances,7,43961.16,307728.12,26,Female
2024-11-29,STR008,West,Jacket,Clothing,1,7774.11,7774.11,56,Male
2024-09-23,STR002,North,Tablet,Electronics,5,38047.69,190238.45,61,Female
2025-06-20,STR015,South,Washing Machine,Home Appliances,2,12162.17,24324.34,29,Female
2025-02-04,STR014,North,Jeans,Clothing,6,13005.37,78032.22,18,Other
2025-04-20,STR008,South,Tablet,Electronics,10,13368.17,133681.7,39,Other
2024-11-13,STR006,South,T-Shirt,Clothing,3,40076.25,120228.75,59,Female
2024-08-08,STR016,North,Sugar,Groceries,8,20830.38,166643.04,40,Male
2024-09-07,STR010,West,Smartphone,Electronics,3,8391.59,25174.77,64,Male
2024-10-30,STR005,North,Wheat,Groceries,4,628.83,2515.32,54,Male
2025-06-16,STR014,North,Laptop,Electronics,8,15100.64,120805.12,59,Female
2024-09-19,STR008,East,Jeans,Clothing,8,22635.34,181082.72,38,Female
2025-02-08,STR008,North,Tablet,Electronics,3,46061.74,138185.22,43,Other
2024-10-16,STR014,West,Sugar,Groceries,1,7266.05,7266.05,41,Female
2024-08-19,STR019,West,Microwave,Home Appliances,4,9903.0,39612.0,55,Male
2024-11-22,STR006,East,T-Shirt,Clothing,10,42698.21,426982.1,29,Other
2024-10-02,STR015,South,Sugar,Groceries,6,34726.27,208357.62,33,Other
2024-12-01,STR008,East,Smartphone,Electronics,8,12389.04,99112.32,39,Male
2024-10-15,STR014,East,Refrigerator,Home Appliances,4,9121.35,36485.4,24,Male
2025-05-01,STR001,East,Washing Machine,Home Appliances,5,37931.83,189659.15,30,Other
2025-03-23,STR012,North,Rice,Groceries,4,2842.74,11370.96,38,Male
2024-12-13,STR011,North,Rice,Groceries,3,6363.12,19089.36,19,Female
2025-03-24,STR018,West,Laptop,Electronics,6,47365.77,284194.62,21,Other
2024-10-24,STR009,South,Jacket,Clothing,1,49883.58,49883.58,27,Other
2024-10-12,STR003,South,T-Shirt,Clothing,2,19724.19,39448.38,41,Female
2025-03-07,STR002,West,Smartphone,Electronics,9,16105.02,144945.18,51,Male
2025-02-01,STR001,East,Smartphone,Electronics,6,41132.55,246795.3,63,Other
2025-02-02,STR009,North,Microwave,Home Appliances,10,34460.32,344603.2,57,Other
2025-04-22,STR011,East,Rice,Groceries,8,16725.76,133806.08,49,Male
2025-02-08,STR017,South,Wheat,Groceries,3,39897.34,119692.02,35,Female
2025-02-28,STR004,West,Refrigerator,Home Appliances,7,42010.79,294075.53,26,Male
2025-04-24,STR005,North,Jacket,Clothing,6,21685.51,130113.06,18,Female
2024-12-15,STR005,North,Rice,Groceries,5,15701.78,78508.9,38,Other
2024-08-11,STR020,West,Sugar,Groceries,7,40452.92,283170.44,47,Male
2024-11-20,STR001,North,Jeans,Clothing,7,34323.35,240263.45,65,Other
2025-03-04,STR014,North,Smartphone,Electronics,5,2302.15,11510.75,21,Other
2025-02-18,STR017,North,Microwave,Home Appliances,9,7525.09,67725.81,52,Other
2024-10-10,STR004,West,Refrigerator,Home Appliances,7,14124.27,98869.89,33,Other
2025-06-14,STR018,East,Laptop,Electronics,8,48347.58,386780.64,23,Other
2025-02-11,STR012,North,T-Shirt,Clothing,1,46555.09,46555.09,60,Other
2025-05-12,STR018,South,Wheat,Groceries,9,49663.72,446973.48,42,Female
2025-06-06,STR005,West,Microwave,Home Appliances,8,1810.31,14482.48,28,Male
2025-06-14,STR015,South,Tablet,Electronics,5,33471.35,167356.75,58,Male
2025-05-14,STR001,West,Rice,Groceries,5,17650.07,88250.35,51,Male
2025-04-07,STR020,West,Tablet,Electronics,7,11175.06,78225.42,51,Other
2025-01-01,STR010,South,Jeans,Clothing,6,32113.01,192678.06,44,Female
2025-05-14,STR019,North,Laptop,Electronics,5,19437.66,97188.3,45,Female
2024-09-03,STR011,West,Wheat,Groceries,9,18691.45,168223.05,24,Male
2024-07-17,STR012,East,Wheat,Groceries,1,17780.74,17780.74,43,Male
2024-11-02,STR017,North,Jeans,Clothing,2,46313.8,92627.6,58,Other
2024-06-25,STR001,North,Rice,Groceries,3,29469.71,88409.13,26,Female
2024-09-19,STR008,West,T-Shirt,Clothing,4,16630.7,66522.8,63,Female
2024-06-26,STR004,West,Rice,Groceries,4,1019.58,4078.32,49,Other
2025-03-29,STR014,North,Rice,Groceries,3,29635.94,88907.82,41,Female
2025-05-18,STR005,East,Sugar,Groceries,2,7769.58,15539.16,60,Male
2025-04-24,STR011,East,Washing Machine,Home Appliances,5,47769.72,238848.6,19,Other
2025-03-15,STR017,North,Laptop,Electronics,1,14859.79,14859.79,60,Other
2025-01-21,STR015,South,Microwave,Home Appliances,7,42347.13,296429.91,51,Other
2025-04-27,STR013,South,Rice,Groceries,2,15561.83,31123.66,18,Male
2025-01-14,STR001,North,Jeans,Clothing,1,26354.98,26354.98,55,Male
2024-06-24,STR010,South,Jeans,Clothing,10,15712.28,157122.8,19,Female
2025-01-24,STR019,West,Jeans,Clothing,10,21940.38,219403.8,38,Female
2025-01-31,STR016,South,Wheat,Groceries,10,7714.94,77149.4,40,Male
2024-10-05,STR015,East,Rice,Groceries,3,7349.08,22047.24,58,Female
2025-03-21,STR002,South,Smartphone,Electronics,4,8380.09,33520.36,32,Female
2024-08-12,STR015,North,Laptop,Electronics,8,19173.86,153390.88,29,Female
2025-04-05,STR002,East,Tablet,Electronics,10,18511.23,185112.3,24,Other
2024-10-02,STR011,North,Microwave,Home Appliances,1,44139.83,44139.83,44,Female
2024-12-11,STR006,South,Rice,Groceries,2,35510.93,71021.86,55,Male
2025-03-17,STR016,North,Sugar,Groceries,5,27710.93,138554.65,55,Other
